	Tail	Head
24915	18694484	15013454
24916	18694484	15315867
24917	18694484	15324513
24918	18694484	15386666
24919	18694484	15504997
24920	18694484	15517152
24921	18694484	15677776
24922	18694484	15793205
24923	18694484	15855572
24924	18694484	16230722
24925	18694484	16689714
24926	18694484	16776749
24927	18694484	16776751
24928	18694484	16842477
24929	18694484	17034640
24930	18694484	17355742
24931	18694484	17379054
24932	18694484	17384341
24933	18694484	17490781
24934	18694484	17697063
24935	18694484	17890232
24936	18694484	8366922
24937	18694484	9614608
24938	18694971	10480777
24939	18694971	11522696
24940	18694971	12819900
24941	18694971	15920064
24942	18694971	16443764
24943	18694971	16703329
24944	18694971	16731845
24945	18694971	17476010
24946	18694971	18157661
24947	18694971	3276482
24948	18694971	6746938
24949	18694971	7964812
24950	18694971	8477878
24951	18694971	8925851
24952	18694971	9540019
24953	18694972	10651256
24954	18694972	11023146
24955	18694972	15292324
24956	18694972	15505007
24957	18694972	16966600
24958	18694972	17180706
24959	18694972	17550422
24960	18694972	17919266
24961	18694972	17931054
24962	18694972	8817105
24963	18694972	9314756
24964	18694974	15823385
24965	18694974	17020404
24966	18694974	17293876
24967	18694974	17463246
24968	18694974	17463248
24969	18694974	17463249
24970	18694974	17561964
24971	18694974	17570749
24972	18694974	17603484
24973	18694974	17603485
24974	18694974	17977958
24975	18694974	18372903
24976	18694977	10372244
24977	18694977	10938050
24978	18694977	11118027
24979	18694977	11509426
24980	18694977	1241672
24981	18694977	15209770
24982	18694977	16946226
24983	18694977	17470192
24984	18694977	17943268
24985	18694977	18000174
24986	18694977	3360218
24987	18694977	8288046
24988	18694977	9267988
24989	18694998	11723071
24990	18694998	12200073
24991	18694998	15047651
24992	18694998	15549235
24993	18694998	16443001
24994	18694998	17384010
24995	18694998	7548984
24996	18695642	10923784
24997	18695642	10990080
24998	18695642	12370118
24999	18695642	12865945
25000	18695642	14738713
25001	18695642	15021977
25002	18695642	15028959
25003	18695642	15298345
25004	18695642	16002729
25005	18695642	17900558
25006	18695642	18403477
25007	18695642	8609907
25008	18695642	9195135
25009	18695642	9421374
25010	18697794	11556298
25011	18697794	16306377
25012	18697794	16644865
25013	18697794	18372903
25014	18697899	10938048
25015	18697899	14559925
25016	18697899	14746573
25017	18697899	16505494
25018	18697899	17289660
25019	18697899	17363746
25020	18697899	9732337
25021	18697899	9742976
25022	18697903	12453896
25023	18697903	15996257
25024	18697903	17192287
25025	18697903	7497862
25026	18697903	8697673
25027	18697903	9000702
25028	18698221	12163426
25029	18698221	12401731
25030	18698221	12859158
25031	18698221	1397718
25032	18698221	14767489
25033	18698221	15302780
25034	18698221	15516697
25035	18698221	15647337
25036	18698221	16331093
25037	18698221	6690964
25038	18698221	8295285
25039	18698221	9052888
25040	18698221	9224218
25041	18698254	10415567
25042	18698254	11130726
25043	18698254	15111501
25044	18698254	17005949
25045	18698428	10373320
25046	18698428	10580437
25047	18698428	10958757
25048	18698428	12086927
25049	18698428	16783636
25050	18698428	16983556
25051	18698428	17130497
25052	18698428	7698502
25053	18698428	8528247
25054	18698428	8528248
25055	18698428	9169130
25056	18698691	12969081
25057	18698691	16702861
25058	18698691	17721757
25059	18701453	10477145
25060	18701453	10868943
25061	18701453	11473632
25062	18701453	12846742
25063	18701453	15102436
25064	18701453	16364254
25065	18701453	16597691
25066	18701453	17991718
25067	18701453	1906024
25068	18701453	2405698
25069	18701453	9166674
25070	18706099	11508279
25071	18706099	12360464
25072	18706099	16415884
25073	18706099	16936215
25074	18706099	16936216
25075	18706099	16936217
25076	18706099	17003360
25077	18706099	17093941
25078	18706099	17683561
25079	18706099	17697858
25080	18706099	17888129
25081	18706099	6358777
25082	18708447	10698958
25083	18708447	10938049
25084	18708447	12027922
25085	18708447	15480900
25086	18708447	15885672
25087	18708447	15947245
25088	18708447	16531792
25089	18708447	16901964
25090	18708447	17485018
25091	18708447	17728404
25092	18708447	8931842
25093	18708447	9069569
25094	18708447	9261891
25095	18710591	9159148
25096	18714373	10491414
25097	18714373	16987885
25098	18714373	17293876
25099	18714373	17463246
25100	18714373	17463248
25101	18714373	17463249
25102	18714373	17786204
25103	18714373	17804762
25104	18714373	17827400
25105	18714373	17928989
25106	18714373	17971426
25107	18714373	18039816
25108	18714373	18162508
25109	18714373	18231124
25110	18714373	18252897
25111	18714373	18324385
25112	18714373	18368387
25113	18714373	18372903
25114	18714373	18437351
25115	18716002	10476932
25116	18716002	11591120
25117	18716002	11742411
25118	18716002	12163565
25119	18716002	12969081
25120	18716002	14623908
25121	18716002	15771578
25122	18716002	16123342
25123	18716002	16247001
25124	18716002	17707128
25125	18716002	2891993
25126	18716002	7485382
25127	18716002	7504266
25128	18716002	7540571
25129	18716002	7895158
25130	18716002	8064245
25131	18716002	8100367
25132	18716002	8402882
25133	18716002	9421372
25134	18716002	9794112
25135	18716048	15795694
25136	18716048	17697065
25137	18716048	8513972
25138	18716048	8522054
25139	18716049	11522497
25140	18716049	12472787
25141	18716049	12882871
25142	18716049	15047641
25143	18716049	16127462
25144	18716049	16936151
25145	18716049	17065681
25146	18716049	18256393
25147	18716049	18308005
25148	18716049	18332288
25149	18716049	8366922
25150	18716049	9654536
25151	18716049	9709964
25152	18716051	14724187
25153	18716051	15131773
25154	18716051	16179401
25155	18716051	3100372
25156	18716051	3523247
25157	18716051	9216960
25158	18717999	16868301
25159	18720028	10372024
25160	18720028	12941774
25161	18720028	15075301
25162	18720028	16006679
25163	18720028	16823477
25164	18720028	16931765
25165	18720028	17167474
25166	18720542	12040885
25167	18720542	12296450
25168	18720542	12602782
25169	18720542	18322959
25170	18720542	18442208
25171	18724775	11772895
25172	18724775	17000240
25173	18724775	2010045
25174	18724775	8436255
25175	18724775	9200655
25176	18725615	15632264
25177	18725615	15886696
25178	18725615	16083707
25179	18725615	16944095
25180	18725615	17192335
25181	18725615	17992700
25182	18725615	18332288
25183	18725615	3873328
25184	18725615	9549452
25185	18728082	10636423
25186	18728082	11849464
25187	18728082	1505300
25188	18728082	15235773
25189	18728082	15534123
25190	18728082	15910621
25191	18728082	16043741
25192	18728082	16138797
25193	18728082	16731577
25194	18728082	16828499
25195	18728082	16955208
25196	18728082	17765963
25197	18728082	1830256
25198	18728082	8341492
25199	18728082	9084969
25200	18728082	9179466
25201	18728082	9433426
25202	18728082	9787347
25203	18728230	10102698
25204	18728230	10331421
25205	18728230	10777831
25206	18728230	11035359
25207	18728230	12716756
25208	18728230	12962287
25209	18728230	15649569
25210	18728230	15677514
25211	18728230	15959875
25212	18728230	16458664
25213	18728230	16508779
25214	18728230	17034987
25215	18728230	17449011
25216	18728230	2656344
25217	18728230	3770312
25218	18728230	7485290
25219	18728230	7784144
25220	18728230	8858213
25221	18728230	8866552
25222	18728230	8877287
25223	18728230	8885724
25224	18728230	9028712
25225	18728230	9166679
25226	18728230	9447949
25227	18728230	9485543
25228	18728230	9485544
25229	18728230	9669757
25230	18728230	9836531
25231	18728231	11246891
25232	18728231	11484155
25233	18728231	12716764
25234	18728231	12786684
25235	18728231	14551916
25236	18728231	14693662
25237	18728231	15047632
25238	18728231	15047633
25239	18728231	15504983
25240	18728231	15561969
25241	18728231	15734869
25242	18728231	15735891
25243	18728231	15735892
25244	18728231	15793260
25245	18728231	16186411
25246	18728231	16644680
25247	18728231	16731855
25248	18728231	16936201
25249	18728231	16955255
25250	18728231	17259399
25251	18728231	17827402
25252	18728236	12850656
25253	18728236	16110930
25254	18728236	18560002
25255	18728236	8033523
25256	18728236	9662052
25257	18728236	9809729
25258	18729180	10332682
25259	18729180	10546007
25260	18729180	11118018
25261	18729180	11158469
25262	18729180	11431597
25263	18729180	11679447
25264	18729180	11743505
25265	18729180	11912811
25266	18729180	12401759
25267	18729180	12663577
25268	18729180	12663587
25269	18729180	12728068
25270	18729180	12949284
25271	18729180	14632702
25272	18729180	14657818
25273	18729180	14657831
25274	18729180	14993580
25275	18729180	15220227
25276	18729180	15343195
25277	18729180	1551485
25278	18729180	15616227
25279	18729180	15619291
25280	18729180	15636411
25281	18729180	15738708
25282	18729180	15787897
25283	18729180	15855573
25284	18729180	15857233
25285	18729180	15871551
25286	18729180	15920039
25287	18729180	16227041
25288	18729180	16373890
25289	18729180	16386093
25290	18729180	16433711
25291	18729180	16489971
25292	18729180	16644630
25293	18729180	16804068
25294	18729180	16887440
25295	18729180	16911629
25296	18729180	17003293
25297	18729180	17015512
25298	18729180	17109598
25299	18729180	17192334
25300	18729180	17599966
25301	18729180	17848840
25302	18729180	17889075
25303	18729180	17931050
25304	18729180	17989308
25305	18729180	18036061
25306	18729180	18036064
25307	18729180	18201210
25308	18729180	2533034
25309	18729180	3290007
25310	18729180	3553949
25311	18729180	6986766
25312	18729180	763270
25313	18729180	8040759
25314	18729180	8366922
25315	18729180	8722072
25316	1873263	2326003
25317	1873263	2920149
25318	1873263	3618162
25319	1873263	6521362
25320	18752687	10938048
25321	18752687	11699733
25322	18752687	12918799
25323	18752687	1485469
25324	18752687	15487977
25325	18752687	15691863
25326	18752687	15816267
25327	18752687	16915799
25328	18752687	17496356
25329	18752687	17852050
25330	18752687	8366922
25331	18752687	9742976
25332	18753291	10662734
25333	18753291	10698958
25334	18753291	12226150
25335	18753291	15563560
25336	18753291	15947245
25337	18753291	16091403
25338	18753291	1610978
25339	18753291	16339386
25340	18753291	16367807
25341	18753291	16971655
25342	18753291	8608603
25343	18753291	8628397
25344	18753304	10064101
25345	18753304	10780949
25346	18753304	10905497
25347	18753304	10909986
25348	18753304	10916097
25349	18753304	11001756
25350	18753304	11157681
25351	18753304	11174467
25352	18753304	11225650
25353	18753304	11318957
25354	18753304	11422752
25355	18753304	11461935
25356	18753304	11483230
25357	18753304	11528370
25358	18753304	12538755
25359	18753304	14656952
25360	18753304	16807404
25361	18753304	17161770
25362	18753304	17439418
25363	18753304	7756588
25364	18753304	7926287
25365	18753304	8315943
25366	18753304	8883032
25367	18753304	9740623
25368	18753304	9867209
25369	18753668	10232707
25370	18753668	10480777
25371	18753668	10609125
25372	18753668	11522696
25373	18753668	12663580
25374	18753668	12901780
25375	18753668	1401385
25376	18753668	14977514
25377	18753668	16221954
25378	18753668	16291363
25379	18753668	18208449
25380	18753668	2211981
25381	18753668	2283580
25382	18753668	3342715
25383	18753668	3991281
25384	18753668	7759284
25385	18753668	7931933
25386	18753668	8040759
25387	18753673	12427143
25388	18753673	1513092
25389	18753673	17463248
25390	18753673	17463249
25391	18753673	17601992
25392	18753673	3113569
25393	18753673	3993659
25394	18753673	6363177
25395	18753673	8793803
25396	18753673	8858216
25397	18755353	11443224
25398	18755353	12163427
25399	18755353	15181049
25400	18755353	15505122
25401	18755353	15547649
25402	18755353	15841215
25403	18755353	15983299
25404	18755353	16214598
25405	18755353	16239637
25406	18755353	16310551
25407	18755353	16973418
25408	18755353	17101640
25409	18755353	17303976
25410	18755353	17305652
25411	18755353	17379017
25412	18755353	17517853
25413	18755353	17848652
25414	18755353	17848653
25415	18755353	17905165
25416	18755353	18378631
25417	18755353	8641022
25418	18755547	10213157
25419	18755547	10677607
25420	18755547	12086957
25421	18755547	15131329
25422	18755547	15298349
25423	18755547	17130507
25424	18755547	17287466
25425	18755547	7861156
25426	18755547	8316394
25427	18755547	9121817
25428	18755894	11607785
25429	18755894	16242708
25430	18755894	16339897
25431	18755894	1763324
25432	18755894	2088390
25433	18755894	2794065
25434	18755894	7847389
25435	18755894	8920883
25436	18755894	9300732
25437	18759852	11160351
25438	18759852	11324686
25439	18759852	12540605
25440	18759852	12597780
25441	18759852	14712302
25442	18759852	15771578
25443	18759852	16081028
25444	18759852	16093309
25445	18759852	16111631
25446	18759852	16776571
25447	18759852	17349010
25448	18759852	2029797
25449	18760137	12153377
25450	18760137	15220241
25451	18760137	15505122
25452	18760137	15975103
25453	18760137	8262307
25454	18760137	9742977
25455	18762382	10526098
25456	18762382	11161605
25457	18762382	12007729
25458	18762382	12618126
25459	18762382	15128619
25460	18762382	15574137
25461	18762382	16249433
25462	18762382	17151309
25463	18762382	17223273
25464	18762382	17532267
25465	18762382	7512237
25466	18762382	8899822
25467	18762804	14500058
25468	18762804	16855180
25469	18762804	17363746
25470	18764943	10588232
25471	18764943	10634674
25472	18764943	10642930
25473	18764943	11510948
25474	18764943	11790819
25475	18764943	12967586
25476	18764943	15597016
25477	18764943	16501301
25478	18764943	16595006
25479	18764943	17148754
25480	18764943	17766928
25481	18764943	17937784
25482	18764943	1928388
25483	18764943	2200804
25484	18764943	2477102
25485	18764943	2776149
25486	18764943	3896897
25487	18764943	8864645
25488	18764943	9217891
25489	18764943	9285513
25490	18764943	9519721
25491	18765408	10844883
25492	18765408	11742409
25493	18765408	12145243
25494	18765408	15384953
25495	18765408	18276664
25496	18768036	11473067
25497	18768036	12020331
25498	18768036	12502652
25499	18768036	12610040
25500	18768036	14655273
25501	18768036	15189493
25502	18768036	15574621
25503	18768036	16227041
25504	18768036	16492699
25505	18768036	17192334
25506	18768036	1941408
25507	18768036	9028688
25508	18768675	10826411
25509	18768675	15983326
25510	18768675	16621115
25511	18768675	16736131
25512	18768675	17303786
25513	18768675	7498975
25514	18768675	9135956
25515	18768675	9727907
25516	18768675	9732337
25517	18769484	12401734
25518	18769484	14707887
25519	18769484	16362814
25520	18769484	16873777
25521	18769484	17591623
25522	18769484	2170088
25523	18769484	2630378
25524	18769484	7587918
25525	18769484	7888692
25526	18769484	8366922
25527	18769499	10589696
25528	18769499	10864585
25529	18769499	10868970
25530	18769499	11160138
25531	18769499	11576340
25532	18769499	12217258
25533	18769499	12663477
25534	18769499	12963802
25535	18769499	14693989
25536	18769499	16367807
25537	18769499	16936212
25538	18769499	2968998
25539	18769499	8168637
25540	18769499	873088
25541	18769499	8754739
25542	18769499	9243101
25543	18769687	10580413
25544	18769687	11502801
25545	18769687	12217892
25546	18769687	12540611
25547	18769687	12967942
25548	18769687	1432012
25549	18769687	14557471
25550	18769687	15161785
25551	18769687	15353407
25552	18769687	15504997
25553	18769687	15855571
25554	18769687	15855572
25555	18769687	16026367
25556	18769687	16230722
25557	18769687	16305055
25558	18769687	16776749
25559	18769687	16776751
25560	18769687	17001471
25561	18769687	17039422
25562	18769687	17130196
25563	18769687	17130197
25564	18769687	17157112
25565	18769687	17160407
25566	18769687	17163361
25567	18769687	17259484
25568	18769687	17277036
25569	18769687	17300592
25570	18769687	17300593
25571	18769687	17300595
25572	18769687	17353504
25573	18769687	17387446
25574	18769687	17404349
25575	18769687	17485570
25576	18769687	17509069
25577	18769687	17593236
25578	18769687	17622601
25579	18769687	17878242
25580	18769687	18201212
25581	18769687	8423228
25582	18769687	9049482
25583	18769904	11118008
25584	18769904	11790216
25585	18769904	11793023
25586	18769904	11872682
25587	18769904	12093242
25588	18769904	12540598
25589	18769904	12606508
25590	18769904	12800103
25591	18769904	15161771
25592	18769904	15277403
25593	18769904	15619071
25594	18769904	15793183
25595	18769904	15983193
25596	18769904	16352689
25597	18769904	16477438
25598	18769904	17003306
25599	18769904	17062758
25600	18769904	17914032
25601	18769904	3308584
25602	18769904	6432610
25603	18769904	7623903
25604	18769904	9454525
25605	18771456	14748857
25606	18771456	17337497
25607	18772240	10334327
25608	18772240	10865233
25609	18772240	11170314
25610	18772240	11711510
25611	18772240	12502486
25612	18772240	12851409
25613	18772240	16249432
25614	18772240	16563942
25615	18772240	17250813
25616	18772240	17901230
25617	18772240	18348180
25618	18772240	9918899
25619	18773191	16228001
25620	18773191	16699517
25621	18776136	10202001
25622	18776136	10725754
25623	18776136	10848492
25624	18776136	10933399
25625	18776136	11591759
25626	18776136	11713466
25627	18776136	11994455
25628	18776136	12145161
25629	18776136	12498815
25630	18776136	12516557
25631	18776136	12816997
25632	18776136	12975475
25633	18776136	14707058
25634	18776136	15184500
25635	18776136	15184501
25636	18776136	15294969
25637	18776136	15383571
25638	18776136	15661873
25639	18776136	15684037
25640	18776136	15771578
25641	18776136	15790363
25642	18776136	15998581
25643	18776136	16015371
25644	18776136	16116193
25645	18776136	16481151
25646	18776136	16580840
25647	18776136	17082619
25648	18776136	1727742
25649	18776136	17277778
25650	18776136	1869820
25651	18776136	2897395
25652	18776136	7931087
25653	18776136	9103469
25654	18776136	9314555
25655	18776136	9570569
25656	18776136	9770521
25657	18776136	9780157
25658	18776137	12020338
25659	18776137	12716770
25660	18776137	14570951
25661	18776137	17554260
25662	18776137	18209091
25663	18776137	8072542
25664	18776141	11067779
25665	18776141	11916952
25666	18776141	12354786
25667	18776141	14749263
25668	18776141	15562019
25669	18776141	16028335
25670	18776141	18498634
25671	18776141	3899825
25672	18776148	10074012
25673	18776148	10366407
25674	18776148	10714554
25675	18776148	10725774
25676	18776148	10895849
25677	18776148	10977027
25678	18776148	11023146
25679	18776148	11194235
25680	18776148	11317668
25681	18776148	11334427
25682	18776148	11376336
25683	18776148	11507694
25684	18776148	11590120
25685	18776148	11681491
25686	18776148	12047357
25687	18776148	12060066
25688	18776148	12116174
25689	18776148	12140742
25690	18776148	12145233
25691	18776148	12401728
25692	18776148	12748907
25693	18776148	12750858
25694	18776148	12911285
25695	18776148	1348306
25696	18776148	14550880
25697	18776148	14617032
25698	18776148	14655265
25699	18776148	1469084
25700	18776148	14735147
25701	18776148	1473616
25702	18776148	15004560
25703	18776148	15049939
25704	18776148	15219384
25705	18776148	15372359
25706	18776148	15526003
25707	18776148	15620463
25708	18776148	15660293
25709	18776148	15734872
25710	18776148	15772899
25711	18776148	15776395
25712	18776148	15928253
25713	18776148	15961581
25714	18776148	16263245
25715	18776148	16273109
25716	18776148	16322396
25717	18776148	16352685
25718	18776148	16403820
25719	18776148	16470599
25720	18776148	16483918
25721	18776148	16503115
25722	18776148	16671953
25723	18776148	16697661
25724	18776148	16699517
25725	18776148	16792463
25726	18776148	16996248
25727	18776148	17054449
25728	18776148	17130525
25729	18776148	17130568
25730	18776148	17174749
25731	18776148	17280620
25732	18776148	17334650
25733	18776148	17445204
25734	18776148	17452059
25735	18776148	17496359
25736	18776148	17498265
25737	18776148	17551474
25738	18776148	17554260
25739	18776148	17610416
25740	18776148	17663291
25741	18776148	17678725
25742	18776148	17697317
25743	18776148	17703236
25744	18776148	17911424
25745	18776148	18001305
25746	18776148	18179648
25747	18776148	18292987
25748	18776148	1971174
25749	18776148	1983329
25750	18776148	2134205
25751	18776148	2318983
25752	18776148	2387197
25753	18776148	2466379
25754	18776148	2499500
25755	18776148	2801776
25756	18776148	3057885
25757	18776148	3159965
25758	18776148	3186714
25759	18776148	3309680
25760	18776148	3456197
25761	18776148	3500674
25762	18776148	3530850
25763	18776148	3578273
25764	18776148	6363172
25765	18776148	6381190
25766	18776148	6459051
25767	18776148	6580815
25768	18776148	6759229
25769	18776148	7264787
25770	18776148	7705195
25771	18776148	7721526
25772	18776148	7910507
25773	18776148	7913115
25774	18776148	7960691
25775	18776148	8072542
25776	18776148	8157715
25777	18776148	8243865
25778	18776148	8349046
25779	18776148	8433729
25780	18776148	8447318
25781	18776148	8675560
25782	18776148	8816980
25783	18776148	8817351
25784	18776148	8887158
25785	18776148	8977762
25786	18776148	8989248
25787	18776148	9049479
25788	18776148	9054944
25789	18776148	9054945
25790	18776148	9075599
25791	18776148	9096969
25792	18776148	9259273
25793	18776148	9422332
25794	18776148	9504111
25795	18776148	9548077
25796	18776148	9589653
25797	18776938	10580429
25798	18776938	11092499
25799	18776938	11430819
25800	18776938	11854325
25801	18776938	12007724
25802	18776938	15007513
25803	18776938	15486293
25804	18776938	15662004
25805	18776938	16731832
25806	18776938	16823478
25807	18776938	16931765
25808	18776938	17184181
25809	18776938	17268797
25810	18776938	17303807
25811	18776938	17353295
25812	18776938	17475933
25813	18776938	17508912
25814	18776938	17709883
25815	18776938	17949261
25816	18776938	9627363
25817	18776938	9884331
25818	18778365	10197653
25819	18778365	10588367
25820	18778365	10619315
25821	18778365	10938048
25822	18778365	11110769
25823	18778365	12173299
25824	18778365	12502486
25825	18778365	12739028
25826	18778365	16371630
25827	18778365	16827901
25828	18778365	2977107
25829	18778365	6966615
25830	18778365	7587921
25831	18778365	8149968
25832	18778365	8366922
25833	18778365	8846684
25834	18778365	9588816
25835	18778365	9615913
25836	18778365	9742977
25837	18779574	10795741
25838	18779574	11812740
25839	18779574	12540604
25840	18779574	15084263
25841	18779574	15671250
25842	18779574	15771578
25843	18779574	16358360
25844	18779574	17192462
25845	18779574	17277778
25846	18779574	17928397
25847	18779578	10389859
25848	18779578	11919153
25849	18779578	131313
25850	18779578	14983031
25851	18779578	15899968
25852	18779578	17370059
25853	18779578	2191074
25854	18779620	17603485
25855	18779868	10832705
25856	18779868	10928773
25857	18779868	11139367
25858	18779868	12072718
25859	18779868	12404197
25860	18779868	12939295
25861	18779868	17251454
25862	18779868	2967259
25863	18779868	6486211
25864	18779868	7152162
25865	18779868	8238507
25866	18779868	8540858
25867	18779868	8562538
25868	18779868	8603874
25869	18779868	9145209
25870	18779868	9222654
25871	18779868	9430539
25872	18781141	12626323
25873	18781141	12727110
25874	18781141	15915337
25875	18781141	16929351
25876	18781141	16943856
25877	18781141	17353504
25878	18781141	17369525
25879	18781141	17629492
25880	18782577	12687328
25881	18782577	12816997
25882	18782577	1385478
25883	18782577	15184500
25884	18782577	15908957
25885	18782577	15937548
25886	18782577	16424193
25887	18782577	16493087
25888	18782577	17327428
25889	18782577	17513797
25890	18782577	18305140
25891	18782577	18358785
25892	18782577	18390725
25893	18782577	2666213
25894	18782577	7718510
25895	18782577	7913115
25896	18782577	8024653
25897	18782577	8227346
25898	18782577	8314025
25899	18782577	8765018
25900	18782870	10051618
25901	18782870	10331426
25902	18782870	10973253
25903	18782870	11017071
25904	18782870	11032783
25905	18782870	11067779
25906	18782870	11357482
25907	18782870	11484155
25908	18782870	11872688
25909	18782870	12540634
25910	18782870	12540637
25911	18782870	12540638
25912	18782870	12739029
25913	18782870	14527304
25914	18782870	14730479
25915	18782870	15047632
25916	18782870	15735891
25917	18782870	16025115
25918	18782870	16028216
25919	18782870	16046319
25920	18782870	16415884
25921	18782870	16632099
25922	18782870	16837224
25923	18782870	16855264
25924	18782870	16936213
25925	18782870	17033837
25926	18782870	17065358
25927	18782870	17416797
25928	18782870	17434869
25929	18782870	17437080
25930	18782870	17460697
25931	18782870	17463246
25932	18782870	17463248
25933	18782870	17463249
25934	18782870	17476472
25935	18782870	17519421
25936	18782870	17563454
25937	18782870	17603484
25938	18782870	17603485
25939	18782870	17668382
25940	18782870	17671651
25941	18782870	17703236
25942	18782870	17846126
25943	18782870	18040659
25944	18782870	18060660
25945	18782870	18071025
25946	18782870	18332101
25947	18782870	18372903
25948	18782870	18504548
25949	18782870	18568334
25950	18782870	18696045
25951	18782870	8072542
25952	18782870	8072544
25953	18782870	9133559
25954	18782870	9285775
25955	18782870	9425261
25956	18782870	9758619
25957	18782870	9771706
25958	18782870	9867219
25959	18782902	10938048
25960	18782902	15181068
25961	18782902	15209767
25962	18782902	16371630
25963	18782902	17290034
25964	18782902	17332448
25965	18782902	17466227
25966	18782902	8729151
25967	18782902	9673301
25968	18782903	12716752
25969	18782903	16492699
25970	18782903	17326710
25971	18782903	17381503
25972	18782903	9000705
25973	18782903	9614256
25974	1878639	2495112
25975	1878639	3391344
25976	1878639	3525875
25977	1878639	3863753
25978	1878639	6407601
25979	18790004	10657558
25980	18790004	10831184
25981	18790004	12556541
25982	18790004	15104693
25983	18790004	15727946
25984	18790004	17970755
25985	18790004	2820821
25986	18790004	7589853
25987	18790004	7887548
25988	18790004	9336345
25989	18790831	10821782
25990	18790831	11406490
25991	18790831	11466099
25992	18790831	12829649
25993	18790831	16682967
25994	18790831	17027963
25995	18790831	9257918
25996	18790839	10485707
25997	18790839	10868941
25998	18790839	12131926
25999	18790839	15562400
26000	18790839	15640274
26001	18790839	17940115
26002	18790839	3525850
26003	18790839	3734097
26004	18790839	7498976
26005	18790839	8111638
26006	18790839	9322994
26007	18790839	9458968
26008	18790839	9672120
26009	18791800	12502499
26010	18791800	16205882
26011	18791800	16710474
26012	18791800	16802132
26013	18791800	17045165
26014	18791800	17805509
26015	18793419	10795741
26016	18793419	11334429
26017	18793419	11533710
26018	18793419	11533711
26019	18793419	11668341
26020	18793419	12383202
26021	18793419	14522095
26022	18793419	14615542
26023	18793419	14662890
26024	18793419	15084263
26025	18793419	15135805
26026	18793419	15616013
26027	18793419	15771578
26028	18793419	15837817
26029	18793419	16556844
26030	18793419	16556845
26031	18793419	16556846
26032	18793419	17374136
26033	18793419	17596402
26034	18793419	2040388
26035	18793419	2139617
26036	18793419	8637860
26037	18795103	10335783
26038	18795103	11466099
26039	18795103	11916936
26040	18795103	11978661
26041	18795103	11978663
26042	18795103	12523922
26043	18795103	12818408
26044	18795103	12911285
26045	18795103	12916001
26046	18795103	14502096
26047	18795103	15161763
26048	18795103	15364160
26049	18795103	15671192
26050	18795103	16140307
26051	18795103	16305059
26052	18795103	17030835
26053	18795103	17526982
26054	18795103	18533284
26055	18795103	8155085
26056	18795103	9389420
26057	18796059	10814692
26058	18796059	11679458
26059	18796059	12771694
26060	18796059	14578241
26061	18796059	14603873
26062	18796059	15154119
26063	18796059	16480561
26064	18796059	16554428
26065	18796059	17234498
26066	18796059	1995281
26067	18796059	2258796
26068	18796059	7347668
26069	18796059	8040759
26070	18796059	8063987
26071	18796059	8970288
26072	18796059	9614607
26073	18796521	10491750
26074	18796521	15220226
26075	18796521	15461902
26076	18796521	15940395
26077	18796521	16608888
26078	18796521	16804043
26079	18796521	17068657
26080	18796521	17501667
26081	18796521	17575306
26082	18796521	18348689
26083	18796616	12606524
26084	18796616	16034410
26085	18796616	16221715
26086	18796616	16775236
26087	18796616	17065684
26088	18796616	17568782
26089	18796619	11724655
26090	18796619	12823234
26091	18796619	16534036
26092	18796619	16868301
26093	18796619	17931055
26094	18796619	18539916
26095	18796620	11051283
26096	18796620	11502815
26097	18796620	12928771
26098	18796620	15867184
26099	18796620	16442660
26100	18796620	17768606
26101	18796620	17823503
26102	18796621	11333990
26103	18796621	11832527
26104	18796621	12351469
26105	18796621	12610029
26106	18796621	14633807
26107	18796621	17586741
26108	18796621	17877832
26109	18796621	9096977
26110	18796621	9503037
26111	18796622	10189543
26112	18796622	11092283
26113	18796622	11333990
26114	18796622	11832527
26115	18796622	16186291
26116	18796622	3899825
26117	18796622	8138060
26118	18796622	9303013
26119	18799632	10535459
26120	18799632	11208601
26121	18799632	11565517
26122	18799632	11565518
26123	18799632	11565519
26124	18799632	11845232
26125	18799632	11906471
26126	18799632	12172324
26127	18799632	12746279
26128	18799632	12969138
26129	18799632	1325883
26130	18799632	3156147
26131	18799632	8603776
26132	18799632	8626861
26133	18799632	8721772
26134	18799632	9500559
26135	18801706	10779485
26136	18801706	10933399
26137	18801706	11679445
26138	18801706	1473616
26139	18801706	15210771
26140	18801706	1675432
26141	18801706	7650494
26142	18801706	7859635
26143	18801706	8349046
26144	18801706	9075599
26145	18801851	10731493
26146	18801851	10912903
26147	18801851	12351469
26148	18801851	12453982
26149	18801851	14578226
26150	18801851	14747278
26151	18801851	15232701
26152	18801851	15334390
26153	18801851	16084803
26154	18801851	17065697
26155	18801851	17363749
26156	18801851	17644623
26157	18801851	18212316
26158	18801851	18348689
26159	18801851	3894418
26160	18801851	7960690
26161	18801851	8582541
26162	18801851	9231838
26163	18801851	9539998
26164	18801851	9742976
26165	18801851	9742977
26166	18802326	15364165
26167	18802326	16775037
26168	18802326	17021601
26169	18802326	17333103
26170	18802326	2515489
26171	18802326	9648845
26172	18802479	10562307
26173	18802479	11869047
26174	18802479	12023624
26175	18802479	12361980
26176	18802479	12464673
26177	18802479	12592644
26178	18802479	1385478
26179	18802479	14578281
26180	18802479	14662890
26181	18802479	14755342
26182	18802479	15189740
26183	18802479	15889095
26184	18802479	15983206
26185	18802479	16030147
26186	18802479	16132961
